FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,X,Y
32,,1930,Person,1930-32,48,linens,,20070517130614,19300515,digitised,JA70003000,,1828704,480247.8139,2583.2326000000003,,
32,,1930,Person,1930-32,53.7,linens,,20070517130615,19300514,digitised,JA70003000,,1828705,537783.7471,5196.377,,
32,,1930,Person,1930-32,13.4,linens,,20070517130616,19300513,digitised,JA70003000,,1828706,134164.8076,1333.8117,,
320,,1930,Lightning,1930-320,124.2,linens,,20070517130612,19300722,digitised,JA70003000,,1828707,1242187.9376,4102.64,,
324,,1930,Lightning,1930-324,179.3,linens,,20070517130612,19300810,digitised,JA70003000,,1828708,1793021.0663,5089.9791000000005,,
326,,1930,Person,1930-326,140.9,linens,,20070517130625,19300813,digitised,JA70003000,,1828709,1409759.1414,5272.1276,,
432,,1930,Lightning,1930-432,35.300000000000004,linens,,20070517130620,19300804,digitised,JA70003000,,1828774,353975.9338,2586.0305000000003,,
434a,,1930,Person,1930-434a,76.5,linens,,20070517130626,19300906,assumed_shape,JA70003000,,1828775,765357.1185,4374.3051000000005,,
440,,1930,Person,1930-440,63,linens,,20070517130610,19300806,digitised,JA70003000,,1828776,630093.2978,4533.5962,,
440,,1930,Lightning,1930-440,17.7,linens,,20070517130612,19300906,digitised,JA70003000,,1828777,177444.59590000001,2317.7407000000003,,
441,,1930,Lightning,1930-441,975.1,linens,,20070517130609,19300806,digitised,JA70003000,,1828778,9751268.1929,16086.8562,,
145,,1930,Person,1930-145,645.1,linens,,20070517130615,19300801,digitised,JA70003000,,1828539,6451380.9007,13310.6757,,
14a,,1930,Person,1930-14a,6.1000000000000005,linens,,20070517130617,19300513,digitised,JA70003000,,1828540,61681.7506,945.2719000000001,,
14a,,1930,Person,1930-14a,6.7,linens,,20070517130617,19300513,digitised,JA70003000,,1828541,67667.6795,1707.0210000000002,,
14a,,1930,Person,1930-14a,10.8,linens,,20070517130617,19300513,digitised,JA70003000,,1828542,108372.45360000001,1342.9383,,
14a,,1930,Person,1930-14a,5.9,linens,,20070517130617,19300513,digitised,JA70003000,,1828543,59037.5244,1051.1897000000001,,
15,,1930,Person,1930-15,32.8,linens,,20070517130616,19300514,digitised,JA70003000,,1828544,328399.7824,2244.0081,,
15,,1930,Person,1930-15,369.7,linens,,20070517130617,19300513,digitised,JA70003000,,1828545,3697565.8113,8147.0275,,
151,,1930,Lightning,1930-151,179.5,linens,,20070517130617,19300712,digitised,JA70003000,,1828546,1795247.1683,6175.7546,,
151,,1930,Lightning,1930-151,21.6,linens,,20070517130622,19300826,digitised,JA70003000,,1828547,216994.0659,1742.9732000000001,,
8,,1929,Person,1929-8,69.7,linens,,20070517130614,19290509,digitised,JA70003000,,1828378,697594.5737,4133.9608,,
800,,1929,Lightning,1929-800,6484,linens,,20070517130619,19290819,digitised,JA70003000,,1828379,64840862.847,39432.484599999996,,
801,,1929,Person,1929-801,34.4,linens,,20070517130615,19290818,digitised,JA70003000,,1828380,344220.052,2300.4597,,
802,,1929,Person,1929-802,379.3,linens,,20070517130615,19290818,digitised,JA70003000,,1828381,3793039.3159,8485.740300000001,,
803,,1929,Person,1929-803,675.8000000000001,linens,,20070517130620,19290816,digitised,JA70003000,,1828382,6758869.8774,11377.5409,,
957,,1929,Lightning,1929-957,1717.1000000000001,linens,,20070517130620,19290726,digitised,JA70003000,,1828440,17171698.2823,17322.1734,,
96,,1929,Person,1929-96,939.2,linens,,20070517130615,19290815,digitised,JA70003000,,1828441,9392289.4954,12943.1049,,
961,,1929,Lightning,1929-961,29.3,linens,,20070517130621,19290831,digitised,JA70003000,,1828442,293268.6076,2164.6234,,
963,,1929,Lightning,1929-963,115.9,linens,,20070517130619,19290903,digitised,JA70003000,,1828443,1159813.6885,4122.4831,,
441,,1929,Person,1929-441,373.40000000000003,linens,,20070517130623,19290728,assumed_shape,JA70003000,,1828232,3734285.2893,8503.7328,,
445,,1929,Person,1929-445,32.6,linens,,20070517130624,19290920,assumed_shape,JA70003000,,1828233,326785.5729,2366.77,,
446,,1929,Person,1929-446,37.300000000000004,linens,,20070517130624,19290918,assumed_shape,JA70003000,,1828234,373271.4538,2638.2389000000003,,
447a,,1929,Person,1929-447a,461.8,linens,,20070517130613,19290926,digitised,JA70003000,,1828235,4618908.3429,12557.1009,,
448,,1929,Lightning,1929-448,4645.7,linens,,20070517130619,19290725,digitised,JA70003000,,1828236,46457467.1681,43772.5992,,
449,,1929,Lightning,1929-449,61,linens,,20070517130622,19290728,digitised,JA70003000,,1828237,609999.7125,3129.7706000000003,,
648,,1929,Lightning,1929-648,456.1,linens,,20070517130619,19290803,digitised,JA70003000,,1828313,4561328.9787,13126.2911,,
65,,1929,Person,1929-65,43.1,linens,,20070517130615,19290517,digitised,JA70003000,,1828314,431834.7707,2795.0043,,
650,,1929,Lightning,1929-650,1406.9,linens,,20070517130619,19290731,digitised,JA70003000,,1828315,14069693.5581,14483.9846,,
964,,1929,Person,1929-964,165.1,linens,,20070517130619,19290901,digitised,JA70003000,,1828444,1651636.4707,5467.2416,,
965,,1929,Person,1929-965,517.7,linens,,20070517130619,19290910,digitised,JA70003000,,1828445,5177169.2799,11598.2469,,
97,,1929,Person,1929-97,235.70000000000002,linens,,20070517130611,20070516,digitised,JA70003000,,1828446,2357433.9356,7815.7159,,
972,,1929,Lightning,1929-972,91.60000000000001,linens,,20070517130621,19290831,digitised,JA70003000,,1828447,916608.0422,3940.6820000000002,,
973,,1929,Lightning,1929-973,2180.9,linens,,20070517130611,19290831,digitised,JA70003000,,1828448,21809361.2424,22594.8803,,
974,,1929,Lightning,1929-974,1059.6,linens,,20070517130611,19290827,digitised,JA70003000,,1828449,10596172.4127,21576.1346,,
98,,1929,Person,1929-98,661.4,linens,,20070517130648,19290912,digitised,JA70003000,,1828450,6614472.1419,18711.920299999998,,
45,,1929,Person,1929-45,1123.3,linens,,20070517130611,19290522,digitised,JA70003000,,1828238,11233243.1,23355.7944,,
459,,1929,Person,1929-459,3.6,linens,,20070517130612,19290920,digitised,JA70003000,,1828239,36722.467000000004,817.6726,,
459,,1929,Person,1929-459,4309.3,linens,,20070517130619,19290729,digitised,JA70003000,,1828240,43093394.555,35361.6498,,
460,,1929,Lightning,1929-460,2516.1,linens,,20070517130620,19290727,digitised,JA70003000,,1828241,25161678.1192,31381.0655,,
462,,1929,Lightning,1929-462,2058.4,linens,,20070517130619,19290720,digitised,JA70003000,,1828242,20584590.4302,19088.7438,,
464,,1929,Lightning,1929-464,38.6,linens,,20070517130619,19290730,digitised,JA70003000,,1828243,386708.8947,2356.3030000000003,,
653,,1929,Lightning,1929-653,46.800000000000004,linens,,20070517130618,19290807,digitised,JA70003000,,1828316,468251.4583,2604.7758000000003,,
654,,1929,Person,1929-654,189.9,linens,,20070517130619,19290812,digitised,JA70003000,,1828317,1899333.2635,6616.7147,,
66,,1929,Person,1929-66,96.60000000000001,linens,,20070517130615,19290521,digitised,JA70003000,,1828318,966532.5362,4728.217000000001,,
663,,1929,Lightning,1929-663,1715.5,linens,,20070517130648,19290808,assumed_shape,JA70003000,,1828319,17155089.9104,20459.1258,,
669,,1929,Person,1929-669,165.20000000000002,linens,,20070517130619,19290811,digitised,JA70003000,,1828320,1652993.4926,5288.191,,
983,,1929,Lightning,1929-983,421.40000000000003,linens,,20070517130620,19290831,digitised,JA70003000,,1828451,4214183.7632,7908.9141,,
987,,1929,Lightning,1929-987,527.5,linens,,20070517130611,19290819,digitised,JA70003000,,1828452,5275879.7637,12119.0956,,
990,,1929,Person,1929-990,229,linens,,20070517130649,19290831,digitised,JA70003000,,1828453,2290295.5688,7749.8536,,
992,,1929,Lightning,1929-992,162.5,linens,,20070517130611,19290913,digitised,JA70003000,,1828454,1625839.7106,5798.0809,,
994,,1929,Person,1929-994,309,linens,,20070517130612,19290830,digitised,JA70003000,,1828455,3090348.7296,8841.8551,,
996,,1929,Person,1929-996,33.7,linens,,20070517130612,19290911,digitised,JA70003000,,1828456,337974.8551,2188.2595,,
997,,1929,Person,1929-997,17.5,linens,,20070517130612,19290911,digitised,JA70003000,,1828457,175616.4388,1792.2206,,
999,,1929,Person,1929-999,18.5,linens,,20070517130612,19290911,digitised,JA70003000,,1828458,185898.3973,1820.2130000000002,,
9a,,1929,Person,1929-9a,49.9,linens,,20070517130618,19290521,digitised,JA70003000,,1828459,499573.1724,3451.7419,,
9a,,1929,Person,1929-9a,199.4,linens,,20070517130625,19290423,assumed_shape,JA70003000,,1828460,1994210.3796,5041.6629,,
466,,1929,Person,1929-466,17.400000000000002,linens,,20070517130622,19290831,digitised,JA70003000,,1828244,174314.7509,2116.1843,,
467,,1929,Person,1929-467,187.70000000000002,linens,,20070517130611,19290729,digitised,JA70003000,,1828245,1877657.3198,5398.5734,,
469,,1929,Person,1929-469,25.900000000000002,linens,,20070517130613,19290930,digitised,JA70003000,,1828246,259063.2837,2278.7137000000002,,
469,,1929,Lightning,1929-469,153.20000000000002,linens,,20070517130619,19290729,digitised,JA70003000,,1828247,1532106.358,5139.8437,,
47,,1929,Person,1929-47,127.8,linens,,20070517130615,19290717,digitised,JA70003000,,1828248,1278477.6108,4558.5779,,
672,,1929,Lightning,1929-672,2370,linens,,20070517130621,19290810,digitised,JA70003000,,1828321,23700943.1247,19506.9463,,
68,,1929,Person,1929-68,24.7,linens,,20070517130610,19290521,digitised,JA70003000,,1828322,247634.8666,2338.2536,,
68,,1929,Person,1929-68,33.2,linens,,20070517130616,19290809,digitised,JA70003000,,1828323,332881.6174,2326.0013,,
682,,1929,Lightning,1929-682,84,linens,,20070517130620,19290813,digitised,JA70003000,,1828324,840472.6226,3608.0415000000003,,
1,,1930,Person,1930-1,610.3000000000001,linens,,20070517130617,19300513,digitised,JA70003000,,1828461,6103533.2679,10272.3789,,
1,,1930,Person,1930-1,4.4,linens,,20070517130617,19300422,digitised,JA70003000,,1828462,44541.9031,830.8722,,
1,,1930,Person,1930-1,13.200000000000001,linens,,20070517130621,19300331,digitised,JA70003000,,1828463,132327.7084,1309.74,,
10,,1930,Person,1930-10,65.7,linens,,20070517130615,19300419,digitised,JA70003000,,1828464,657033.5942,4215.4232,,
10,,1930,Person,1930-10,169.3,linens,,20070517130616,19300511,digitised,JA70003000,,1828465,1693770.9743,5037.2145,,
100a,,1930,Person,1930-100a,319.3,linens,,20070517130616,19300729,digitised,JA70003000,,1828466,3193790.0404,7851.545300000001,,
101,,1930,Person,1930-101,157.8,linens,,20070517130613,19300511,digitised,JA70003000,,1828467,1578958.1204,4796.232,,
27,,1929,Person,1929-27,387.8,linens,,20070517130648,19290425,digitised,JA70003000,,1828160,3878447.6823,12328.9528,,
271,,1929,Lightning,1929-271,13.6,linens,,20070517130618,19290713,digitised,JA70003000,,1828161,136113.2233,1426.0316,,
272,,1929,Person,1929-272,265.3,linens,,20070517130624,19290812,assumed_shape,JA70003000,,1828162,2653286.7391,7833.4856,,
274,,1929,Person,1929-274,110.4,linens,,20070517130624,19290805,assumed_shape,JA70003000,,1828163,1104973.7635,4430.4881000000005,,
277,,1929,Person,1929-277,152.3,linens,,20070517130614,19290814,digitised,JA70003000,,1828164,1523039.9464,5716.2325,,
470,,1929,Person,1929-470,50.800000000000004,linens,,20070517130612,19290930,digitised,JA70003000,,1828249,508752.4849,3768.1932,,
474,,1929,Person,1929-474,387.90000000000003,linens,,20070517130619,19290731,digitised,JA70003000,,1828250,3879061.7006,8381.6951,,
474,,1929,Person,1929-474,182.1,linens,,20070517130619,19290731,digitised,JA70003000,,1828251,1821751.7978,7324.2035000000005,,
476a,,1929,Person,1929-476a,127.9,linens,,20070517130620,19290726,digitised,JA70003000,,1828252,1279278.5518,5322.6652,,
478,,1929,Lightning,1929-478,1402.9,linens,,20070517130611,19290729,digitised,JA70003000,,1828253,14029269.7752,18260.9798,,
684,,1929,Lightning,1929-684,382.6,linens,,20070517130621,19290807,digitised,JA70003000,,1828325,3826306.8387,10132.4354,,
688,,1929,Lightning,1929-688,14651.5,linens,,20070517130648,19290808,digitised,JA70003000,,1828326,146515730.586,54671.9869,,
688a,,1929,Lightning,1929-688a,349.6,linens,,20070517130610,19290808,digitised,JA70003000,,1828327,3496169.6096,7861.1912,,
808,,1929,Lightning,1929-808,4455.400000000001,linens,,20070517130621,19290823,digitised,JA70003000,,1828383,44554681.5197,26702.3021,,
81,,1929,Lightning,1929-81,303.5,linens,,20070517130609,19290721,digitised,JA70003000,,1828384,3035827.767,8363.286,,
81,,1929,Person,1929-81,288.40000000000003,linens,,20070517130618,19290528,digitised,JA70003000,,1828385,2884087.7559,9591.5354,,
81,,1929,Person,1929-81,190.3,linens,,20070517130620,19290515,digitised,JA70003000,,1828386,1903696.8048,6444.4607000000005,,
278a,,1929,Person,1929-278a,364.6,linens,,20070517130648,19290814,digitised,JA70003000,,1828165,3646939.474,9542.8732,,
283,,1929,Person,1929-283,31.6,linens,,20070517130611,19290715,digitised,JA70003000,,1828166,316622.7307,2921.4769,,
287,,1929,Person,1929-287,71.2,linens,,20070517130620,19290715,digitised,JA70003000,,1828167,712795.8283,3604.4700000000003,,
291,,1929,Person,1929-291,20.1,linens,,20070517130622,19290817,digitised,JA70003000,,1828168,201427.3269,1653.0889,,
293,,1929,Person,1929-293,1049.7,linens,,20070517130611,19290714,digitised,JA70003000,,1828169,10497666.5494,12401.3831,,
48,,1929,Person,1929-48,383.5,linens,,20070517130615,19290727,digitised,JA70003000,,1828254,3835826.0196,13609.1497,,
49,,1929,Person,1929-49,144.20000000000002,linens,,20070517130615,19290728,digitised,JA70003000,,1828255,1442331.7111,5013.779,,
491,,1929,Person,1929-491,247.70000000000002,linens,,20070517130649,19290729,digitised,JA70003000,,1828256,2477315.7186,8684.884,,
5,,1929,Person,1929-5,23.5,linens,,20070517130618,19290417,digitised,JA70003000,,1828257,235905.3562,1839.4,,
50,,1929,Person,1929-50,70.5,linens,,20070517130610,19290509,digitised,JA70003000,,1828258,705982.8351,3349.8368,,
503,,1929,Lightning,1929-503,32.3,linens,,20070517130623,19290731,digitised,JA70003000,,1828259,323308.8428,2254.5006000000003,,
69,,1929,Person,1929-69,257.8,linens,,20070517130618,19290728,digitised,JA70003000,,1828328,2578896.5404,9691.7896,,
69,,1929,Person,1929-69,20.8,linens,,20070517130620,19290512,digitised,JA70003000,,1828329,208107.2544,1699.7589,,
691,,1929,Lightning,1929-691,1613.7,linens,,20070517130619,19290813,digitised,JA70003000,,1828330,16137383.3224,26604.6506,,
695,,1929,Lightning,1929-695,6251.3,linens,,20070517130621,19290812,digitised,JA70003000,,1828331,62513558.8402,33112.0524,,
810,,1929,Lightning,1929-810,377.90000000000003,linens,,20070517130619,19290824,digitised,JA70003000,,1828387,3779981.3685,9816.6898,,
812,,1929,Person,1929-812,263.8,linens,,20070517130621,19290818,digitised,JA70003000,,1828388,2638932.7287,8235.387,,
814,,1929,Person,1929-814,64.1,linens,,20070517130621,19290823,digitised,JA70003000,,1828389,641094.099,3528.8956000000003,,
82,,1929,Person,1929-82,1729,linens,,20070517130616,19290807,digitised,JA70003000,,1828390,17290219.9894,20693.3957,,
820,,1929,Lightning,1929-820,11203.1,linens,,20070517130614,19290823,digitised,JA70003000,,1828391,112031012.5064,66033.4228,,
2c,,1929,Person,1929-2c,73.3,linens,,20070517130625,19290412,assumed_shape,JA70003000,,1828170,733323.1505,4327.6836,,
3,,1929,Person,1929-3,65.3,linens,,20070517130614,19290507,digitised,JA70003000,,1828171,653490.1465,3278.5232,,
30,,1929,Person,1929-30,35,linens,,20070517130610,19290506,digitised,JA70003000,,1828172,350022.2923,2423.8575,,
30,,1929,Person,1929-30,164.6,linens,,20070517130617,19290520,digitised,JA70003000,,1828173,1646496.2454,5542.763,,
31,,1929,Person,1929-31,67.6,linens,,20070517130619,19290519,digitised,JA70003000,,1828174,676824.2806,3718.6412,,
310a,,1929,Lightning,1929-310a,25.6,linens,,20070517130620,19290802,digitised,JA70003000,,1828175,256512.0406,1939.1054000000001,,
311,,1929,Person,1929-311,22.7,linens,,20070517130624,19290817,assumed_shape,JA70003000,,1828176,227349.2979,2169.1368,,
505,,1929,Lightning,1929-505,739,linens,,20070517130649,19290803,assumed_shape,JA70003000,,1828260,7390923.7746,12269.82,,
507,,1929,Lightning,1929-507,7967.5,linens,,20070517130648,19290720,digitised,JA70003000,,1828261,79675203.6275,49932.0336,,
51,,1929,Person,1929-51,63.300000000000004,linens,,20070517130611,19290426,digitised,JA70003000,,1828262,633270.6208,3293.0706,,
697,,1929,Lightning,1929-697,2705.2000000000003,linens,,20070517130621,19290813,digitised,JA70003000,,1828332,27052398.9636,33599.6982,,
698,,1929,Person,1929-698,8308.9,linens,,20070517130622,19290814,digitised,JA70003000,,1828333,83089732.7561,59173.5641,,
699,,1929,Lightning,1929-699,13068.7,linens,,20070517130623,19290804,assumed_shape,JA70003000,,1828334,130687686.0423,60253.0898,,
70,,1929,Person,1929-70,37.7,linens,,20070517130614,19290521,digitised,JA70003000,,1828335,377808.5734,2666.9897,,
70,,1929,Person,1929-70,59.9,linens,,20070517130616,19290811,digitised,JA70003000,,1828336,599116.9765,3048.2477000000003,,
701,,1929,Lightning,1929-701,40.1,linens,,20070517130623,19290814,assumed_shape,JA70003000,,1828337,401121.0284,2343.8584,,
702,,1929,Person,1929-702,75.7,linens,,20070517130620,19290813,digitised,JA70003000,,1828338,757225.3601,3589.0568000000003,,
826,,1929,Lightning,1929-826,593.8000000000001,linens,,20070517130622,19290716,digitised,JA70003000,,1828392,5938355.7021,9441.964,,
83,,1929,Person,1929-83,112.7,linens,,20070517130611,19290511,digitised,JA70003000,,1828393,1127092.1398,4830.3808,,
831,,1929,Lightning,1929-831,326.5,linens,,20070517130621,19290825,digitised,JA70003000,,1828394,3265057.5006,7245.561900000001,,
315a,,1929,Lightning,1929-315a,452.90000000000003,linens,,20070517130648,19290714,digitised,JA70003000,,1828177,4529905.4839,9049.5146,,
316,,1929,Lightning,1929-316,216.70000000000002,linens,,20070517130620,19290715,digitised,JA70003000,,1828178,2167790.978,6004.3355,,
32,,1929,Person,1929-32,50.800000000000004,linens,,20070517130617,19290527,digitised,JA70003000,,1828179,508640.4263,4464.652700000001,,
51,,1929,Person,1929-51,64.4,linens,,20070517130615,19290513,digitised,JA70003000,,1828263,644910.9868,4417.5177,,
510,,1929,Lightning,1929-510,19.7,linens,,20070517130616,19290725,digitised,JA70003000,,1828264,197407.9402,2074.4255000000003,,
